country,format,match,opponent,result,margin,date,ground,home_away,matches,won_flag,lost_flag,tied_flag,no_result_flag,month,year,period
Pakistan,ODI,Pakistan v Sri Lanka,Sri Lanka,Won,6 runs,2025-11-11,Rawalpindi Cricket Stadium,Neutral,1,1,0,0,0,11,2025,2025-11
Sri Lanka,ODI,Pakistan v Sri Lanka,Pakistan,Lost,6 runs,2025-11-11,Rawalpindi Cricket Stadium,Neutral,1,0,1,0,0,11,2025,2025-11
Pakistan,ODI,Pakistan v Sri Lanka,Sri Lanka,Won,8 wickets,2025-11-14,Rawalpindi Cricket Stadium,Neutral,1,1,0,0,0,11,2025,2025-11
Sri Lanka,ODI,Pakistan v Sri Lanka,Pakistan,Lost,8 wickets,2025-11-14,Rawalpindi Cricket Stadium,Neutral,1,0,1,0,0,11,2025,2025-11
New Zealand,ODI,New Zealand v West Indies,West Indies,Won,7 runs,2025-11-16,"Hagley Oval, Christchurch",Neutral,1,1,0,0,0,11,2025,2025-11
West Indies,ODI,New Zealand v West Indies,New Zealand,Lost,7 runs,2025-11-16,"Hagley Oval, Christchurch",Neutral,1,0,1,0,0,11,2025,2025-11
Pakistan,ODI,Pakistan v Sri Lanka,Sri Lanka,Won,6 wickets,2025-11-16,Rawalpindi Cricket Stadium,Neutral,1,1,0,0,0,11,2025,2025-11
Sri Lanka,ODI,Pakistan v Sri Lanka,Pakistan,Lost,6 wickets,2025-11-16,Rawalpindi Cricket Stadium,Neutral,1,0,1,0,0,11,2025,2025-11
New Zealand,ODI,New Zealand v West Indies,West Indies,Won,5 wickets,2025-11-19,"McLean Park, Napier",Neutral,1,1,0,0,0,11,2025,2025-11
West Indies,ODI,New Zealand v West Indies,New Zealand,Lost,5 wickets,2025-11-19,"McLean Park, Napier",Neutral,1,0,1,0,0,11,2025,2025-11
New Zealand,ODI,New Zealand v West Indies,West Indies,Won,4 wickets,2025-11-22,"Seddon Park, Hamilton",Neutral,1,1,0,0,0,11,2025,2025-11
West Indies,ODI,New Zealand v West Indies,New Zealand,Lost,4 wickets,2025-11-22,"Seddon Park, Hamilton",Neutral,1,0,1,0,0,11,2025,2025-11
India,ODI,India v South Africa,South Africa,Won,17 runs,2025-11-30,"JSCA International Stadium Complex, Ranchi",Neutral,1,1,0,0,0,11,2025,2025-11
South Africa,ODI,India v South Africa,India,Lost,17 runs,2025-11-30,"JSCA International Stadium Complex, Ranchi",Neutral,1,0,1,0,0,11,2025,2025-11
India,ODI,India v South Africa,South Africa,Lost,4 wickets,2025-12-03,"Shaheed Veer Narayan Singh International Stadium, Raipur",Neutral,1,0,1,0,0,12,2025,2025-12
South Africa,ODI,India v South Africa,India,Won,4 wickets,2025-12-03,"Shaheed Veer Narayan Singh International Stadium, Raipur",Neutral,1,1,0,0,0,12,2025,2025-12
India,ODI,India v South Africa,South Africa,Won,9 wickets,2025-12-06,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Neutral,1,1,0,0,0,12,2025,2025-12
South Africa,ODI,India v South Africa,India,Lost,9 wickets,2025-12-06,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Neutral,1,0,1,0,0,12,2025,2025-12
Pakistan,T20I,Pakistan v South Africa,South Africa,Won,3 runs,2021-02-11,Gaddafi Stadium,Neutral,1,1,0,0,0,2,2021,2021-02
South Africa,T20I,Pakistan v South Africa,Pakistan,Lost,3 runs,2021-02-11,Gaddafi Stadium,Neutral,1,0,1,0,0,2,2021,2021-02
Pakistan,T20I,Pakistan v South Africa,South Africa,Lost,6 wickets,2021-02-13,Gaddafi Stadium,Neutral,1,0,1,0,0,2,2021,2021-02
South Africa,T20I,Pakistan v South Africa,Pakistan,Won,6 wickets,2021-02-13,Gaddafi Stadium,Neutral,1,1,0,0,0,2,2021,2021-02
Pakistan,T20I,Pakistan v South Africa,South Africa,Won,4 wickets,2021-02-14,Gaddafi Stadium,Neutral,1,1,0,0,0,2,2021,2021-02
South Africa,T20I,Pakistan v South Africa,Pakistan,Lost,4 wickets,2021-02-14,Gaddafi Stadium,Neutral,1,0,1,0,0,2,2021,2021-02
Australia,T20I,Australia v New Zealand,New Zealand,Lost,53 runs,2021-02-22,Hagley Oval,Neutral,1,0,1,0,0,2,2021,2021-02
New Zealand,T20I,Australia v New Zealand,Australia,Won,53 runs,2021-02-22,Hagley Oval,Neutral,1,1,0,0,0,2,2021,2021-02
Australia,T20I,Australia v New Zealand,New Zealand,Lost,4 runs,2021-02-25,University Oval,Neutral,1,0,1,0,0,2,2021,2021-02
New Zealand,T20I,Australia v New Zealand,Australia,Won,4 runs,2021-02-25,University Oval,Neutral,1,1,0,0,0,2,2021,2021-02
Australia,T20I,Australia v New Zealand,New Zealand,Won,64 runs,2021-03-03,Westpac Stadium,Neutral,1,1,0,0,0,3,2021,2021-03
New Zealand,T20I,Australia v New Zealand,Australia,Lost,64 runs,2021-03-03,Westpac Stadium,Neutral,1,0,1,0,0,3,2021,2021-03
Sri Lanka,T20I,Sri Lanka v West Indies,West Indies,Lost,4 wickets,2021-03-03,"Coolidge Cricket Ground, Antigua",Neutral,1,0,1,0,0,3,2021,2021-03
West Indies,T20I,Sri Lanka v West Indies,Sri Lanka,Won,4 wickets,2021-03-03,"Coolidge Cricket Ground, Antigua",Neutral,1,1,0,0,0,3,2021,2021-03
Australia,T20I,Australia v New Zealand,New Zealand,Won,50 runs,2021-03-05,Westpac Stadium,Neutral,1,1,0,0,0,3,2021,2021-03
New Zealand,T20I,Australia v New Zealand,Australia,Lost,50 runs,2021-03-05,Westpac Stadium,Neutral,1,0,1,0,0,3,2021,2021-03
Sri Lanka,T20I,Sri Lanka v West Indies,West Indies,Won,43 runs,2021-03-05,"Coolidge Cricket Ground, Antigua",Neutral,1,1,0,0,0,3,2021,2021-03
West Indies,T20I,Sri Lanka v West Indies,Sri Lanka,Lost,43 runs,2021-03-05,"Coolidge Cricket Ground, Antigua",Neutral,1,0,1,0,0,3,2021,2021-03
Australia,T20I,Australia v New Zealand,New Zealand,Lost,7 wickets,2021-03-07,Sky Stadium,Neutral,1,0,1,0,0,3,2021,2021-03
New Zealand,T20I,Australia v New Zealand,Australia,Won,7 wickets,2021-03-07,Sky Stadium,Neutral,1,1,0,0,0,3,2021,2021-03
Sri Lanka,T20I,Sri Lanka v West Indies,West Indies,Lost,3 wickets,2021-03-07,"Coolidge Cricket Ground, Antigua",Neutral,1,0,1,0,0,3,2021,2021-03
West Indies,T20I,Sri Lanka v West Indies,Sri Lanka,Won,3 wickets,2021-03-07,"Coolidge Cricket Ground, Antigua",Neutral,1,1,0,0,0,3,2021,2021-03
England,T20I,England v India,India,Won,8 wickets,2021-03-12,Narendra Modi Stadium,Neutral,1,1,0,0,0,3,2021,2021-03
India,T20I,England v India,England,Lost,8 wickets,2021-03-12,Narendra Modi Stadium,Neutral,1,0,1,0,0,3,2021,2021-03
England,T20I,England v India,India,Lost,7 wickets,2021-03-14,Narendra Modi Stadium,Neutral,1,0,1,0,0,3,2021,2021-03
India,T20I,England v India,England,Won,7 wickets,2021-03-14,Narendra Modi Stadium,Neutral,1,1,0,0,0,3,2021,2021-03
England,T20I,England v India,India,Won,8 wickets,2021-03-16,Narendra Modi Stadium,Neutral,1,1,0,0,0,3,2021,2021-03
India,T20I,England v India,England,Lost,8 wickets,2021-03-16,Narendra Modi Stadium,Neutral,1,0,1,0,0,3,2021,2021-03
England,T20I,England v India,India,Lost,8 runs,2021-03-18,Narendra Modi Stadium,Neutral,1,0,1,0,0,3,2021,2021-03
India,T20I,England v India,England,Won,8 runs,2021-03-18,Narendra Modi Stadium,Neutral,1,1,0,0,0,3,2021,2021-03
England,T20I,England v India,India,Lost,36 runs,2021-03-20,Narendra Modi Stadium,Neutral,1,0,1,0,0,3,2021,2021-03
India,T20I,England v India,England,Won,36 runs,2021-03-20,Narendra Modi Stadium,Neutral,1,1,0,0,0,3,2021,2021-03
Bangladesh,T20I,Bangladesh v New Zealand,New Zealand,Lost,66 runs,2021-03-28,Seddon Park,Neutral,1,0,1,0,0,3,2021,2021-03
New Zealand,T20I,Bangladesh v New Zealand,Bangladesh,Won,66 runs,2021-03-28,Seddon Park,Neutral,1,1,0,0,0,3,2021,2021-03
Bangladesh,T20I,Bangladesh v New Zealand,New Zealand,Lost,28 runs,2021-03-30,McLean Park,Neutral,1,0,1,0,0,3,2021,2021-03
New Zealand,T20I,Bangladesh v New Zealand,Bangladesh,Won,28 runs,2021-03-30,McLean Park,Neutral,1,1,0,0,0,3,2021,2021-03
Bangladesh,T20I,Bangladesh v New Zealand,New Zealand,Lost,65 runs,2021-04-01,Eden Park,Neutral,1,0,1,0,0,4,2021,2021-04
New Zealand,T20I,Bangladesh v New Zealand,Bangladesh,Won,65 runs,2021-04-01,Eden Park,Neutral,1,1,0,0,0,4,2021,2021-04
Namibia,T20I,Namibia v Uganda,Uganda,Won,7 wickets,2021-04-03,Wanderers,Neutral,1,1,0,0,0,4,2021,2021-04
Uganda,T20I,Namibia v Uganda,Namibia,Lost,7 wickets,2021-04-03,Wanderers,Neutral,1,0,1,0,0,4,2021,2021-04
Namibia,T20I,Namibia v Uganda,Uganda,Won,20 runs,2021-04-05,"Wanderers Cricket Ground, Windhoek",Neutral,1,1,0,0,0,4,2021,2021-04
Uganda,T20I,Namibia v Uganda,Namibia,Lost,20 runs,2021-04-05,"Wanderers Cricket Ground, Windhoek",Neutral,1,0,1,0,0,4,2021,2021-04
Namibia,T20I,Namibia v Uganda,Uganda,Won,65 runs,2021-04-05,"Wanderers Cricket Ground, Windhoek",Neutral,1,1,0,0,0,4,2021,2021-04
Uganda,T20I,Namibia v Uganda,Namibia,Lost,65 runs,2021-04-05,"Wanderers Cricket Ground, Windhoek",Neutral,1,0,1,0,0,4,2021,2021-04
Pakistan,T20I,Pakistan v South Africa,South Africa,Won,4 wickets,2021-04-10,"The Wanderers Stadium, Johannesburg",Neutral,1,1,0,0,0,4,2021,2021-04
South Africa,T20I,Pakistan v South Africa,Pakistan,Lost,4 wickets,2021-04-10,"The Wanderers Stadium, Johannesburg",Neutral,1,0,1,0,0,4,2021,2021-04
Pakistan,T20I,Pakistan v South Africa,South Africa,Lost,6 wickets,2021-04-12,"The Wanderers Stadium, Johannesburg",Neutral,1,0,1,0,0,4,2021,2021-04
South Africa,T20I,Pakistan v South Africa,Pakistan,Won,6 wickets,2021-04-12,"The Wanderers Stadium, Johannesburg",Neutral,1,1,0,0,0,4,2021,2021-04
Pakistan,T20I,Pakistan v South Africa,South Africa,Won,9 wickets,2021-04-14,"SuperSport Park, Centurion",Neutral,1,1,0,0,0,4,2021,2021-04
South Africa,T20I,Pakistan v South Africa,Pakistan,Lost,9 wickets,2021-04-14,"SuperSport Park, Centurion",Neutral,1,0,1,0,0,4,2021,2021-04
Pakistan,T20I,Pakistan v South Africa,South Africa,Won,3 wickets,2021-04-16,"SuperSport Park, Centurion",Neutral,1,1,0,0,0,4,2021,2021-04
South Africa,T20I,Pakistan v South Africa,Pakistan,Lost,3 wickets,2021-04-16,"SuperSport Park, Centurion",Neutral,1,0,1,0,0,4,2021,2021-04
Nepal,T20I,Nepal v Netherlands,Netherlands,Won,9 wickets,2021-04-17,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,1,0,0,0,4,2021,2021-04
Netherlands,T20I,Nepal v Netherlands,Nepal,Lost,9 wickets,2021-04-17,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,0,1,0,0,4,2021,2021-04
Malaysia,T20I,Malaysia v Netherlands,Netherlands,Lost,15 runs,2021-04-18,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,0,1,0,0,4,2021,2021-04
Netherlands,T20I,Malaysia v Netherlands,Malaysia,Won,15 runs,2021-04-18,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,1,0,0,0,4,2021,2021-04
Malaysia,T20I,Malaysia v Nepal,Nepal,Lost,9 wickets,2021-04-19,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,0,1,0,0,4,2021,2021-04
Nepal,T20I,Malaysia v Nepal,Malaysia,Won,9 wickets,2021-04-19,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,1,0,0,0,4,2021,2021-04
Nepal,T20I,Nepal v Netherlands,Netherlands,Lost,3 wickets,2021-04-20,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,0,1,0,0,4,2021,2021-04
Netherlands,T20I,Nepal v Netherlands,Nepal,Won,3 wickets,2021-04-20,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,1,0,0,0,4,2021,2021-04
Pakistan,T20I,Pakistan v Zimbabwe,Zimbabwe,Won,11 runs,2021-04-21,Harare Sports Club,Neutral,1,1,0,0,0,4,2021,2021-04
Zimbabwe,T20I,Pakistan v Zimbabwe,Pakistan,Lost,11 runs,2021-04-21,Harare Sports Club,Neutral,1,0,1,0,0,4,2021,2021-04
Malaysia,T20I,Malaysia v Netherlands,Netherlands,Tied,Tie,2021-04-21,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,0,0,1,0,4,2021,2021-04
Netherlands,T20I,Malaysia v Netherlands,Malaysia,Tied,Tie,2021-04-21,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,0,0,1,0,4,2021,2021-04
Malaysia,T20I,Malaysia v Nepal,Nepal,Lost,69 runs,2021-04-22,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,0,1,0,0,4,2021,2021-04
Nepal,T20I,Malaysia v Nepal,Malaysia,Won,69 runs,2021-04-22,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,1,0,0,0,4,2021,2021-04
Pakistan,T20I,Pakistan v Zimbabwe,Zimbabwe,Lost,19 runs,2021-04-23,Harare Sports Club,Neutral,1,0,1,0,0,4,2021,2021-04
Zimbabwe,T20I,Pakistan v Zimbabwe,Pakistan,Won,19 runs,2021-04-23,Harare Sports Club,Neutral,1,1,0,0,0,4,2021,2021-04
Nepal,T20I,Nepal v Netherlands,Netherlands,Won,142 runs,2021-04-24,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,1,0,0,0,4,2021,2021-04
Netherlands,T20I,Nepal v Netherlands,Nepal,Lost,142 runs,2021-04-24,"Tribhuvan University International Cricket Ground, Kirtipur",Neutral,1,0,1,0,0,4,2021,2021-04
Pakistan,T20I,Pakistan v Zimbabwe,Zimbabwe,Won,24 runs,2021-04-25,Harare Sports Club,Neutral,1,1,0,0,0,4,2021,2021-04
Zimbabwe,T20I,Pakistan v Zimbabwe,Pakistan,Lost,24 runs,2021-04-25,Harare Sports Club,Neutral,1,0,1,0,0,4,2021,2021-04
Czech Republic,T20I,Czech Republic v Luxembourg,Luxembourg,Won,9 wickets,2021-05-21,"Scott Page Field, Vinor",Neutral,1,1,0,0,0,5,2021,2021-05
Luxembourg,T20I,Czech Republic v Luxembourg,Czech Republic,Lost,9 wickets,2021-05-21,"Scott Page Field, Vinor",Neutral,1,0,1,0,0,5,2021,2021-05
Austria,T20I,Austria v Czech Republic,Czech Republic,Won,78 runs,2021-05-22,"Scott Page Field, Vinor",Neutral,1,1,0,0,0,5,2021,2021-05
Czech Republic,T20I,Austria v Czech Republic,Austria,Lost,78 runs,2021-05-22,"Scott Page Field, Vinor",Neutral,1,0,1,0,0,5,2021,2021-05
Czech Republic,T20I,Czech Republic v Luxembourg,Luxembourg,Lost,6 wickets,2021-05-22,"Scott Page Field, Vinor",Neutral,1,0,1,0,0,5,2021,2021-05
Luxembourg,T20I,Czech Republic v Luxembourg,Czech Republic,Won,6 wickets,2021-05-22,"Scott Page Field, Vinor",Neutral,1,1,0,0,0,5,2021,2021-05
Austria,T20I,Austria v Luxembourg,Luxembourg,Lost,5 wickets,2021-05-23,"Scott Page Field, Vinor",Neutral,1,0,1,0,0,5,2021,2021-05
Luxembourg,T20I,Austria v Luxembourg,Austria,Won,5 wickets,2021-05-23,"Scott Page Field, Vinor",Neutral,1,1,0,0,0,5,2021,2021-05
Austria,T20I,Austria v Czech Republic,Czech Republic,Won,4 wickets,2021-05-23,"Scott Page Field, Vinor",Neutral,1,1,0,0,0,5,2021,2021-05
Czech Republic,T20I,Austria v Czech Republic,Austria,Lost,4 wickets,2021-05-23,"Scott Page Field, Vinor",Neutral,1,0,1,0,0,5,2021,2021-05
England,T20I,England v Sri Lanka,Sri Lanka,Won,8 wickets,2021-06-23,"Sophia Gardens, Cardiff",Neutral,1,1,0,0,0,6,2021,2021-06
Sri Lanka,T20I,England v Sri Lanka,England,Lost,8 wickets,2021-06-23,"Sophia Gardens, Cardiff",Neutral,1,0,1,0,0,6,2021,2021-06
England,T20I,England v Sri Lanka,Sri Lanka,Won,5 wickets,2021-06-24,"Sophia Gardens, Cardiff",Neutral,1,1,0,0,0,6,2021,2021-06
Sri Lanka,T20I,England v Sri Lanka,England,Lost,5 wickets,2021-06-24,"Sophia Gardens, Cardiff",Neutral,1,0,1,0,0,6,2021,2021-06
Greece,T20I,Greece v Romania,Romania,Lost,3 wickets,2021-06-24,"National Sports Academy, Sofia",Neutral,1,0,1,0,0,6,2021,2021-06
Romania,T20I,Greece v Romania,Greece,Won,3 wickets,2021-06-24,"National Sports Academy, Sofia",Neutral,1,1,0,0,0,6,2021,2021-06
Greece,T20I,Greece v Serbia,Serbia,Won,5 wickets,2021-06-25,"National Sports Academy, Sofia",Neutral,1,1,0,0,0,6,2021,2021-06
Serbia,T20I,Greece v Serbia,Greece,Lost,5 wickets,2021-06-25,"National Sports Academy, Sofia",Neutral,1,0,1,0,0,6,2021,2021-06
Bulgaria,T20I,Bulgaria v Romania,Romania,Lost,7 wickets,2021-06-25,"National Sports Academy, Sofia",Neutral,1,0,1,0,0,6,2021,2021-06
Romania,T20I,Bulgaria v Romania,Bulgaria,Won,7 wickets,2021-06-25,"National Sports Academy, Sofia",Neutral,1,1,0,0,0,6,2021,2021-06
Romania,T20I,Romania v Serbia,Serbia,Won,91 runs,2021-06-25,"National Sports Academy, Sofia",Neutral,1,1,0,0,0,6,2021,2021-06
Serbia,T20I,Romania v Serbia,Romania,Lost,91 runs,2021-06-25,"National Sports Academy, Sofia",Neutral,1,0,1,0,0,6,2021,2021-06
England,T20I,England v Sri Lanka,Sri Lanka,Won,89 runs,2021-06-26,"The Rose Bowl, Southampton",Neutral,1,1,0,0,0,6,2021,2021-06
Sri Lanka,T20I,England v Sri Lanka,England,Lost,89 runs,2021-06-26,"The Rose Bowl, Southampton",Neutral,1,0,1,0,0,6,2021,2021-06
South Africa,T20I,South Africa v West Indies,West Indies,Lost,8 wickets,2021-06-26,"National Cricket Stadium, St George's, Grenada",Neutral,1,0,1,0,0,6,2021,2021-06
West Indies,T20I,South Africa v West Indies,South Africa,Won,8 wickets,2021-06-26,"National Cricket Stadium, St George's, Grenada",Neutral,1,1,0,0,0,6,2021,2021-06
Romania,T20I,Romania v Serbia,Serbia,Won,10 wickets,2021-06-26,"National Sports Academy, Sofia",Neutral,1,1,0,0,0,6,2021,2021-06
Serbia,T20I,Romania v Serbia,Romania,Lost,10 wickets,2021-06-26,"National Sports Academy, Sofia",Neutral,1,0,1,0,0,6,2021,2021-06
Bulgaria,T20I,Bulgaria v Greece,Greece,No Result,No Result,2021-06-26,"National Sports Academy, Sofia",Neutral,1,0,0,0,1,6,2021,2021-06
Greece,T20I,Bulgaria v Greece,Bulgaria,No Result,No Result,2021-06-26,"National Sports Academy, Sofia",Neutral,1,0,0,0,1,6,2021,2021-06
South Africa,T20I,South Africa v West Indies,West Indies,Won,16 runs,2021-06-27,"National Cricket Stadium, St George's, Grenada",Neutral,1,1,0,0,0,6,2021,2021-06
West Indies,T20I,South Africa v West Indies,South Africa,Lost,16 runs,2021-06-27,"National Cricket Stadium, St George's, Grenada",Neutral,1,0,1,0,0,6,2021,2021-06
South Africa,T20I,South Africa v West Indies,West Indies,Won,1 runs,2021-06-29,"National Cricket Stadium, St George's, Grenada",Neutral,1,1,0,0,0,6,2021,2021-06
West Indies,T20I,South Africa v West Indies,South Africa,Lost,1 runs,2021-06-29,"National Cricket Stadium, St George's, Grenada",Neutral,1,0,1,0,0,6,2021,2021-06
South Africa,T20I,South Africa v West Indies,West Indies,Lost,21 runs,2021-07-01,"National Cricket Stadium, St George's, Grenada",Neutral,1,0,1,0,0,7,2021,2021-07
West Indies,T20I,South Africa v West Indies,South Africa,Won,21 runs,2021-07-01,"National Cricket Stadium, St George's, Grenada",Neutral,1,1,0,0,0,7,2021,2021-07
South Africa,T20I,South Africa v West Indies,West Indies,Won,25 runs,2021-07-03,"National Cricket Stadium, St George's, Grenada",Neutral,1,1,0,0,0,7,2021,2021-07
West Indies,T20I,South Africa v West Indies,South Africa,Lost,25 runs,2021-07-03,"National Cricket Stadium, St George's, Grenada",Neutral,1,0,1,0,0,7,2021,2021-07
Belgium,T20I,Belgium v Malta,Malta,Lost,6 wickets,2021-07-08,Marsa Sports Club,Neutral,1,0,1,0,0,7,2021,2021-07
Malta,T20I,Belgium v Malta,Belgium,Won,6 wickets,2021-07-08,Marsa Sports Club,Neutral,1,1,0,0,0,7,2021,2021-07
Belgium,T20I,Belgium v Malta,Malta,Won,10 wickets,2021-07-08,Marsa Sports Club,Neutral,1,1,0,0,0,7,2021,2021-07
Malta,T20I,Belgium v Malta,Belgium,Lost,10 wickets,2021-07-08,Marsa Sports Club,Neutral,1,0,1,0,0,7,2021,2021-07
Australia,T20I,Australia v West Indies,West Indies,Lost,18 runs,2021-07-09,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Neutral,1,0,1,0,0,7,2021,2021-07
West Indies,T20I,Australia v West Indies,Australia,Won,18 runs,2021-07-09,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Neutral,1,1,0,0,0,7,2021,2021-07
Belgium,T20I,Belgium v Malta,Malta,Won,4 wickets,2021-07-09,Marsa Sports Club,Neutral,1,1,0,0,0,7,2021,2021-07
Malta,T20I,Belgium v Malta,Belgium,Lost,4 wickets,2021-07-09,Marsa Sports Club,Neutral,1,0,1,0,0,7,2021,2021-07
Australia,T20I,Australia v West Indies,West Indies,Lost,56 runs,2021-07-10,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Neutral,1,0,1,0,0,7,2021,2021-07
West Indies,T20I,Australia v West Indies,Australia,Won,56 runs,2021-07-10,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Neutral,1,1,0,0,0,7,2021,2021-07
Belgium,T20I,Belgium v Malta,Malta,Lost,,2021-07-10,Marsa Sports Club,Neutral,1,0,1,0,0,7,2021,2021-07
Malta,T20I,Belgium v Malta,Belgium,Won,,2021-07-10,Marsa Sports Club,Neutral,1,1,0,0,0,7,2021,2021-07
Belgium,T20I,Belgium v Malta,Malta,Won,39 runs,2021-07-10,Marsa Sports Club,Neutral,1,1,0,0,0,7,2021,2021-07
Malta,T20I,Belgium v Malta,Belgium,Lost,39 runs,2021-07-10,Marsa Sports Club,Neutral,1,0,1,0,0,7,2021,2021-07
Australia,T20I,Australia v West Indies,West Indies,Lost,6 wickets,2021-07-12,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Neutral,1,0,1,0,0,7,2021,2021-07
West Indies,T20I,Australia v West Indies,Australia,Won,6 wickets,2021-07-12,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Neutral,1,1,0,0,0,7,2021,2021-07
Australia,T20I,Australia v West Indies,West Indies,Won,4 runs,2021-07-14,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Neutral,1,1,0,0,0,7,2021,2021-07
West Indies,T20I,Australia v West Indies,Australia,Lost,4 runs,2021-07-14,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Neutral,1,0,1,0,0,7,2021,2021-07
England,T20I,England v Pakistan,Pakistan,Lost,31 runs,2021-07-16,"Trent Bridge, Nottingham",Neutral,1,0,1,0,0,7,2021,2021-07
Pakistan,T20I,England v Pakistan,England,Won,31 runs,2021-07-16,"Trent Bridge, Nottingham",Neutral,1,1,0,0,0,7,2021,2021-07
Australia,T20I,Australia v West Indies,West Indies,Lost,16 runs,2021-07-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Neutral,1,0,1,0,0,7,2021,2021-07
West Indies,T20I,Australia v West Indies,Australia,Won,16 runs,2021-07-16,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Neutral,1,1,0,0,0,7,2021,2021-07
England,T20I,England v Pakistan,Pakistan,Won,45 runs,2021-07-18,"Headingley, Leeds",Neutral,1,1,0,0,0,7,2021,2021-07
Pakistan,T20I,England v Pakistan,England,Lost,45 runs,2021-07-18,"Headingley, Leeds",Neutral,1,0,1,0,0,7,2021,2021-07
Ireland,T20I,Ireland v South Africa,South Africa,Lost,33 runs,2021-07-19,"The Village, Malahide, Dublin",Neutral,1,0,1,0,0,7,2021,2021-07
South Africa,T20I,Ireland v South Africa,Ireland,Won,33 runs,2021-07-19,"The Village, Malahide, Dublin",Neutral,1,1,0,0,0,7,2021,2021-07
England,T20I,England v Pakistan,Pakistan,Won,3 wickets,2021-07-20,"Old Trafford, Manchester",Neutral,1,1,0,0,0,7,2021,2021-07
Pakistan,T20I,England v Pakistan,England,Lost,3 wickets,2021-07-20,"Old Trafford, Manchester",Neutral,1,0,1,0,0,7,2021,2021-07
Ireland,T20I,Ireland v South Africa,South Africa,Lost,42 runs,2021-07-22,"Civil Service Cricket Club, Stormont, Belfast",Neutral,1,0,1,0,0,7,2021,2021-07
South Africa,T20I,Ireland v South Africa,Ireland,Won,42 runs,2021-07-22,"Civil Service Cricket Club, Stormont, Belfast",Neutral,1,1,0,0,0,7,2021,2021-07
